#    L    TT             EE             BB             TE          
  1075    0.64775E-02    0.13837E-03    0.83047E-04    0.58641E-03
  1076    0.64567E-02    0.13849E-03    0.82826E-04    0.58893E-03
  1077    0.64367E-02    0.13860E-03    0.82603E-04    0.59150E-03
  1078    0.64177E-02    0.13869E-03    0.82380E-04    0.59410E-03
  1079    0.63995E-02    0.13877E-03    0.82155E-04    0.59673E-03
  1080    0.63821E-02    0.13884E-03    0.81930E-04    0.59938E-03
  1081    0.63656E-02    0.13889E-03    0.81704E-04    0.60205E-03
  1082    0.63498E-02    0.13892E-03    0.81478E-04    0.60473E-03
  1083    0.63349E-02    0.13894E-03    0.81251E-04    0.60740E-03
  1084    0.63208E-02    0.13893E-03    0.81023E-04    0.61007E-03
  1085    0.63075E-02    0.13891E-03    0.80795E-04    0.61272E-03
  1086    0.62949E-02    0.13888E-03    0.80567E-04    0.61535E-03
  1087    0.62831E-02    0.13882E-03    0.80339E-04    0.61795E-03
  1088    0.62721E-02    0.13874E-03    0.80110E-04    0.62051E-03
  1089    0.62617E-02    0.13864E-03    0.79881E-04    0.62302E-03
  1090    0.62521E-02    0.13853E-03    0.79652E-04    0.62549E-03
  1091    0.62432E-02    0.13839E-03    0.79424E-04    0.62789E-03
  1092    0.62350E-02    0.13822E-03    0.79195E-04    0.63023E-03
  1093    0.62274E-02    0.13804E-03    0.78967E-04    0.63249E-03
  1094    0.62205E-02    0.13783E-03    0.78738E-04    0.63467E-03
  1095    0.62143E-02    0.13759E-03    0.78511E-04    0.63676E-03
  1096    0.62087E-02    0.13734E-03    0.78283E-04    0.63875E-03
  1097    0.62038E-02    0.13705E-03    0.78056E-04    0.64064E-03
  1098    0.61994E-02    0.13674E-03    0.77830E-04    0.64241E-03
  1099    0.61957E-02    0.13641E-03    0.77604E-04    0.64407E-03
  1100    0.61925E-02    0.13604E-03    0.77379E-04    0.64560E-03
  1101    0.61899E-02    0.13565E-03    0.77155E-04    0.64700E-03
  1102    0.61879E-02    0.13523E-03    0.76931E-04    0.64826E-03
  1103    0.61864E-02    0.13479E-03    0.76709E-04    0.64939E-03
  1104    0.61853E-02    0.13432E-03    0.76487E-04    0.65040E-03
  1105    0.61847E-02    0.13383E-03    0.76267E-04    0.65127E-03
  1106    0.61846E-02    0.13331E-03    0.76047E-04    0.65202E-03
  1107    0.61848E-02    0.13277E-03    0.75828E-04    0.65264E-03
  1108    0.61854E-02    0.13221E-03    0.75610E-04    0.65314E-03
  1109    0.61864E-02    0.13163E-03    0.75393E-04    0.65352E-03
  1110    0.61876E-02    0.13103E-03    0.75178E-04    0.65378E-03
  1111    0.61891E-02    0.13041E-03    0.74963E-04    0.65392E-03
  1112    0.61909E-02    0.12977E-03    0.74749E-04    0.65394E-03
  1113    0.61928E-02    0.12911E-03    0.74537E-04    0.65385E-03
  1114    0.61950E-02    0.12844E-03    0.74326E-04    0.65365E-03
  1115    0.61973E-02    0.12775E-03    0.74116E-04    0.65333E-03
  1116    0.61997E-02    0.12705E-03    0.73907E-04    0.65290E-03
  1117    0.62023E-02    0.12634E-03    0.73700E-04    0.65236E-03
  1118    0.62048E-02    0.12561E-03    0.73494E-04    0.65172E-03
  1119    0.62075E-02    0.12488E-03    0.73289E-04    0.65097E-03
  1120    0.62101E-02    0.12413E-03    0.73086E-04    0.65011E-03
  1121    0.62127E-02    0.12337E-03    0.72884E-04    0.64916E-03
  1122    0.62152E-02    0.12260E-03    0.72683E-04    0.64810E-03
  1123    0.62176E-02    0.12183E-03    0.72484E-04    0.64694E-03
  1124    0.62200E-02    0.12104E-03    0.72287E-04    0.64569E-03
  1125    0.62222E-02    0.12026E-03    0.72091E-04    0.64433E-03
  1126    0.62241E-02    0.11946E-03    0.71896E-04    0.64289E-03
  1127    0.62259E-02    0.11866E-03    0.71703E-04    0.64135E-03
  1128    0.62275E-02    0.11786E-03    0.71512E-04    0.63972E-03
  1129    0.62288E-02    0.11706E-03    0.71322E-04    0.63800E-03
  1130    0.62297E-02    0.11626E-03    0.71134E-04    0.63619E-03
  1131    0.62304E-02    0.11545E-03    0.70948E-04    0.63429E-03
  1132    0.62307E-02    0.11464E-03    0.70763E-04    0.63231E-03
  1133    0.62306E-02    0.11384E-03    0.70581E-04    0.63025E-03
  1134    0.62301E-02    0.11304E-03    0.70400E-04    0.62810E-03
  1135    0.62291E-02    0.11224E-03    0.70221E-04    0.62588E-03
  1136    0.62276E-02    0.11144E-03    0.70043E-04    0.62357E-03
  1137    0.62257E-02    0.11065E-03    0.69868E-04    0.62119E-03
  1138    0.62232E-02    0.10987E-03    0.69695E-04    0.61873E-03
  1139    0.62201E-02    0.10909E-03    0.69523E-04    0.61620E-03
  1140    0.62164E-02    0.10832E-03    0.69354E-04    0.61359E-03
  1141    0.62121E-02    0.10756E-03    0.69186E-04    0.61092E-03
  1142    0.62071E-02    0.10680E-03    0.69021E-04    0.60817E-03
  1143    0.62014E-02    0.10606E-03    0.68857E-04    0.60536E-03
  1144    0.61951E-02    0.10533E-03    0.68696E-04    0.60248E-03
  1145    0.61879E-02    0.10461E-03    0.68537E-04    0.59954E-03
  1146    0.61800E-02    0.10390E-03    0.68380E-04    0.59653E-03
  1147    0.61712E-02    0.10321E-03    0.68225E-04    0.59347E-03
  1148    0.61617E-02    0.10253E-03    0.68073E-04    0.59034E-03
  1149    0.61512E-02    0.10187E-03    0.67922E-04    0.58716E-03
  1150    0.61398E-02    0.10123E-03    0.67774E-04    0.58391E-03
  1151    0.61276E-02    0.10060E-03    0.67629E-04    0.58062E-03
  1152    0.61144E-02    0.99988E-04    0.67485E-04    0.57727E-03
  1153    0.61003E-02    0.99394E-04    0.67344E-04    0.57388E-03
  1154    0.60854E-02    0.98818E-04    0.67205E-04    0.57044E-03
  1155    0.60696E-02    0.98258E-04    0.67068E-04    0.56696E-03
  1156    0.60530E-02    0.97715E-04    0.66933E-04    0.56344E-03
  1157    0.60357E-02    0.97188E-04    0.66800E-04    0.55989E-03
  1158    0.60176E-02    0.96678E-04    0.66669E-04    0.55631E-03
  1159    0.59988E-02    0.96184E-04    0.66539E-04    0.55270E-03
  1160    0.59793E-02    0.95705E-04    0.66411E-04    0.54907E-03
  1161    0.59591E-02    0.95243E-04    0.66285E-04    0.54543E-03
  1162    0.59383E-02    0.94796E-04    0.66161E-04    0.54176E-03
  1163    0.59169E-02    0.94365E-04    0.66038E-04    0.53808E-03
  1164    0.58949E-02    0.93948E-04    0.65916E-04    0.53440E-03
  1165    0.58723E-02    0.93547E-04    0.65796E-04    0.53071E-03
  1166    0.58491E-02    0.93161E-04    0.65678E-04    0.52702E-03
  1167    0.58255E-02    0.92789E-04    0.65560E-04    0.52333E-03
  1168    0.58014E-02    0.92432E-04    0.65444E-04    0.51965E-03
  1169    0.57768E-02    0.92089E-04    0.65329E-04    0.51597E-03
  1170    0.57518E-02    0.91761E-04    0.65215E-04    0.51231E-03
  1171    0.57264E-02    0.91447E-04    0.65102E-04    0.50867E-03
  1172    0.57006E-02    0.91146E-04    0.64990E-04    0.50504E-03
  1173    0.56744E-02    0.90859E-04    0.64879E-04    0.50144E-03
  1174    0.56480E-02    0.90585E-04    0.64769E-04    0.49787E-03
  1175    0.56212E-02    0.90325E-04    0.64659E-04    0.49432E-03
  1176    0.55941E-02    0.90078E-04    0.64550E-04    0.49081E-03
  1177    0.55668E-02    0.89844E-04    0.64442E-04    0.48734E-03
  1178    0.55393E-02    0.89623E-04    0.64334E-04    0.48391E-03
  1179    0.55116E-02    0.89414E-04    0.64227E-04    0.48053E-03
  1180    0.54837E-02    0.89218E-04    0.64120E-04    0.47719E-03
  1181    0.54557E-02    0.89034E-04    0.64014E-04    0.47391E-03
  1182    0.54276E-02    0.88862E-04    0.63908E-04    0.47068E-03
  1183    0.53994E-02    0.88702E-04    0.63802E-04    0.46751E-03
  1184    0.53711E-02    0.88554E-04    0.63696E-04    0.46441E-03
  1185    0.53428E-02    0.88418E-04    0.63591E-04    0.46137E-03
  1186    0.53144E-02    0.88292E-04    0.63485E-04    0.45840E-03
  1187    0.52861E-02    0.88178E-04    0.63380E-04    0.45550E-03
  1188    0.52579E-02    0.88075E-04    0.63274E-04    0.45268E-03
  1189    0.52297E-02    0.87983E-04    0.63168E-04    0.44995E-03
  1190    0.52016E-02    0.87902E-04    0.63062E-04    0.44729E-03
  1191    0.51736E-02    0.87831E-04    0.62956E-04    0.44473E-03
  1192    0.51458E-02    0.87770E-04    0.62849E-04    0.44225E-03
  1193    0.51182E-02    0.87720E-04    0.62742E-04    0.43987E-03
  1194    0.50907E-02    0.87679E-04    0.62635E-04    0.43759E-03
  1195    0.50635E-02    0.87649E-04    0.62526E-04    0.43541E-03
  1196    0.50365E-02    0.87628E-04    0.62418E-04    0.43334E-03
  1197    0.50099E-02    0.87616E-04    0.62308E-04    0.43138E-03
  1198    0.49835E-02    0.87614E-04    0.62198E-04    0.42953E-03
  1199    0.49575E-02    0.87621E-04    0.62087E-04    0.42779E-03
  1200    0.49318E-02    0.87637E-04    0.61975E-04    0.42618E-03
  1201    0.49065E-02    0.87661E-04    0.61862E-04    0.42468E-03
  1202    0.48816E-02    0.87694E-04    0.61749E-04    0.42331E-03
  1203    0.48571E-02    0.87735E-04    0.61634E-04    0.42206E-03
  1204    0.48330E-02    0.87783E-04    0.61519E-04    0.42092E-03
  1205    0.48093E-02    0.87838E-04    0.61402E-04    0.41989E-03
  1206    0.47859E-02    0.87899E-04    0.61285E-04    0.41896E-03
  1207    0.47630E-02    0.87966E-04    0.61167E-04    0.41815E-03
  1208    0.47404E-02    0.88039E-04    0.61048E-04    0.41743E-03
  1209    0.47183E-02    0.88116E-04    0.60928E-04    0.41681E-03
  1210    0.46965E-02    0.88198E-04    0.60808E-04    0.41628E-03
  1211    0.46751E-02    0.88284E-04    0.60687E-04    0.41585E-03
  1212    0.46541E-02    0.88374E-04    0.60565E-04    0.41550E-03
  1213    0.46336E-02    0.88467E-04    0.60442E-04    0.41524E-03
  1214    0.46134E-02    0.88562E-04    0.60319E-04    0.41506E-03
  1215    0.45936E-02    0.88660E-04    0.60195E-04    0.41496E-03
  1216    0.45742E-02    0.88759E-04    0.60070E-04    0.41494E-03
  1217    0.45552E-02    0.88859E-04    0.59944E-04    0.41499E-03
  1218    0.45366E-02    0.88960E-04    0.59818E-04    0.41510E-03
  1219    0.45184E-02    0.89062E-04    0.59692E-04    0.41528E-03
  1220    0.45006E-02    0.89163E-04    0.59564E-04    0.41553E-03
  1221    0.44832E-02    0.89263E-04    0.59437E-04    0.41583E-03
  1222    0.44662E-02    0.89362E-04    0.59308E-04    0.41619E-03
  1223    0.44496E-02    0.89460E-04    0.59179E-04    0.41660E-03
  1224    0.44334E-02    0.89555E-04    0.59050E-04    0.41706E-03
  1225    0.44176E-02    0.89648E-04    0.58920E-04    0.41757E-03
  1226    0.44023E-02    0.89738E-04    0.58789E-04    0.41812E-03
  1227    0.43873E-02    0.89824E-04    0.58658E-04    0.41871E-03
  1228    0.43727E-02    0.89906E-04    0.58527E-04    0.41933E-03
  1229    0.43585E-02    0.89984E-04    0.58395E-04    0.41999E-03
  1230    0.43448E-02    0.90057E-04    0.58263E-04    0.42068E-03
  1231    0.43314E-02    0.90124E-04    0.58130E-04    0.42140E-03
  1232    0.43184E-02    0.90186E-04    0.57997E-04    0.42214E-03
  1233    0.43059E-02    0.90241E-04    0.57863E-04    0.42290E-03
  1234    0.42938E-02    0.90289E-04    0.57729E-04    0.42368E-03
  1235    0.42820E-02    0.90330E-04    0.57595E-04    0.42447E-03
  1236    0.42707E-02    0.90363E-04    0.57461E-04    0.42527E-03
  1237    0.42598E-02    0.90388E-04    0.57326E-04    0.42608E-03
  1238    0.42493E-02    0.90404E-04    0.57191E-04    0.42690E-03
  1239    0.42392E-02    0.90410E-04    0.57055E-04    0.42772E-03
  1240    0.42296E-02    0.90407E-04    0.56920E-04    0.42853E-03
  1241    0.42203E-02    0.90394E-04    0.56784E-04    0.42934E-03
  1242    0.42115E-02    0.90371E-04    0.56648E-04    0.43014E-03
  1243    0.42030E-02    0.90336E-04    0.56512E-04    0.43093E-03
  1244    0.41950E-02    0.90289E-04    0.56375E-04    0.43170E-03
  1245    0.41874E-02    0.90231E-04    0.56239E-04    0.43246E-03
  1246    0.41802E-02    0.90160E-04    0.56102E-04    0.43319E-03
  1247    0.41735E-02    0.90076E-04    0.55965E-04    0.43390E-03
  1248    0.41671E-02    0.89978E-04    0.55828E-04    0.43458E-03
  1249    0.41612E-02    0.89867E-04    0.55691E-04    0.43523E-03
  1250    0.41557E-02    0.89741E-04    0.55554E-04    0.43585E-03
  1251    0.41506E-02    0.89600E-04    0.55417E-04    0.43643E-03
  1252    0.41459E-02    0.89445E-04    0.55280E-04    0.43697E-03
  1253    0.41415E-02    0.89276E-04    0.55143E-04    0.43748E-03
  1254    0.41376E-02    0.89093E-04    0.55006E-04    0.43794E-03
  1255    0.41340E-02    0.88897E-04    0.54869E-04    0.43837E-03
  1256    0.41308E-02    0.88688E-04    0.54732E-04    0.43876E-03
  1257    0.41278E-02    0.88466E-04    0.54595E-04    0.43911E-03
  1258    0.41252E-02    0.88232E-04    0.54458E-04    0.43942E-03
  1259    0.41229E-02    0.87986E-04    0.54321E-04    0.43969E-03
  1260    0.41208E-02    0.87729E-04    0.54185E-04    0.43993E-03
  1261    0.41190E-02    0.87461E-04    0.54049E-04    0.44012E-03
  1262    0.41175E-02    0.87183E-04    0.53912E-04    0.44028E-03
  1263    0.41161E-02    0.86894E-04    0.53777E-04    0.44039E-03
  1264    0.41150E-02    0.86596E-04    0.53641E-04    0.44046E-03
  1265    0.41140E-02    0.86288E-04    0.53506E-04    0.44050E-03
  1266    0.41133E-02    0.85972E-04    0.53371E-04    0.44049E-03
  1267    0.41127E-02    0.85646E-04    0.53237E-04    0.44044E-03
  1268    0.41122E-02    0.85313E-04    0.53103E-04    0.44036E-03
  1269    0.41119E-02    0.84972E-04    0.52969E-04    0.44023E-03
  1270    0.41116E-02    0.84623E-04    0.52836E-04    0.44006E-03
  1271    0.41115E-02    0.84268E-04    0.52703E-04    0.43985E-03
  1272    0.41114E-02    0.83905E-04    0.52571E-04    0.43959E-03
  1273    0.41114E-02    0.83537E-04    0.52439E-04    0.43930E-03
  1274    0.41115E-02    0.83163E-04    0.52308E-04    0.43896E-03
  1275    0.41116E-02    0.82783E-04    0.52177E-04    0.43858E-03
  1276    0.41117E-02    0.82399E-04    0.52047E-04    0.43816E-03
  1277    0.41117E-02    0.82010E-04    0.51918E-04    0.43769E-03
  1278    0.41118E-02    0.81616E-04    0.51789E-04    0.43719E-03
  1279    0.41118E-02    0.81219E-04    0.51661E-04    0.43663E-03
  1280    0.41118E-02    0.80818E-04    0.51533E-04    0.43604E-03
  1281    0.41117E-02    0.80415E-04    0.51406E-04    0.43540E-03
  1282    0.41115E-02    0.80009E-04    0.51280E-04    0.43472E-03
  1283    0.41113E-02    0.79600E-04    0.51155E-04    0.43400E-03
  1284    0.41109E-02    0.79190E-04    0.51031E-04    0.43323E-03
  1285    0.41103E-02    0.78778E-04    0.50907E-04    0.43242E-03
  1286    0.41097E-02    0.78365E-04    0.50784E-04    0.43156E-03
  1287    0.41088E-02    0.77951E-04    0.50663E-04    0.43066E-03
  1288    0.41078E-02    0.77538E-04    0.50542E-04    0.42971E-03
  1289    0.41065E-02    0.77124E-04    0.50422E-04    0.42872E-03
  1290    0.41051E-02    0.76711E-04    0.50303E-04    0.42768E-03
  1291    0.41034E-02    0.76299E-04    0.50184E-04    0.42660E-03
  1292    0.41015E-02    0.75888E-04    0.50067E-04    0.42547E-03
  1293    0.40993E-02    0.75479E-04    0.49951E-04    0.42429E-03
  1294    0.40968E-02    0.75072E-04    0.49836E-04    0.42307E-03
  1295    0.40941E-02    0.74667E-04    0.49722E-04    0.42181E-03
  1296    0.40910E-02    0.74266E-04    0.49609E-04    0.42049E-03
  1297    0.40876E-02    0.73867E-04    0.49498E-04    0.41913E-03
  1298    0.40838E-02    0.73473E-04    0.49387E-04    0.41773E-03
  1299    0.40797E-02    0.73082E-04    0.49278E-04    0.41627E-03
  1300    0.40752E-02    0.72696E-04    0.49170E-04    0.41477E-03
  1301    0.40704E-02    0.72315E-04    0.49063E-04    0.41323E-03
  1302    0.40651E-02    0.71939E-04    0.48957E-04    0.41163E-03
  1303    0.40595E-02    0.71568E-04    0.48852E-04    0.41000E-03
  1304    0.40534E-02    0.71201E-04    0.48749E-04    0.40832E-03
  1305    0.40471E-02    0.70840E-04    0.48647E-04    0.40660E-03
  1306    0.40404E-02    0.70484E-04    0.48546E-04    0.40485E-03
  1307    0.40333E-02    0.70134E-04    0.48445E-04    0.40306E-03
  1308    0.40259E-02    0.69788E-04    0.48346E-04    0.40124E-03
  1309    0.40182E-02    0.69448E-04    0.48248E-04    0.39938E-03
  1310    0.40102E-02    0.69113E-04    0.48151E-04    0.39750E-03
  1311    0.40019E-02    0.68784E-04    0.48055E-04    0.39560E-03
  1312    0.39933E-02    0.68460E-04    0.47960E-04    0.39366E-03
  1313    0.39844E-02    0.68142E-04    0.47866E-04    0.39171E-03
  1314    0.39752E-02    0.67829E-04    0.47772E-04    0.38973E-03
  1315    0.39658E-02    0.67522E-04    0.47680E-04    0.38774E-03
  1316    0.39561E-02    0.67220E-04    0.47588E-04    0.38573E-03
  1317    0.39461E-02    0.66925E-04    0.47497E-04    0.38370E-03
  1318    0.39359E-02    0.66635E-04    0.47407E-04    0.38166E-03
  1319    0.39255E-02    0.66351E-04    0.47318E-04    0.37961E-03
  1320    0.39149E-02    0.66073E-04    0.47229E-04    0.37756E-03
  1321    0.39040E-02    0.65800E-04    0.47141E-04    0.37550E-03
  1322    0.38930E-02    0.65534E-04    0.47054E-04    0.37343E-03
  1323    0.38817E-02    0.65274E-04    0.46967E-04    0.37136E-03
  1324    0.38703E-02    0.65020E-04    0.46881E-04    0.36930E-03
  1325    0.38587E-02    0.64772E-04    0.46795E-04    0.36723E-03
  1326    0.38470E-02    0.64530E-04    0.46710E-04    0.36517E-03
  1327    0.38350E-02    0.64295E-04    0.46626E-04    0.36311E-03
  1328    0.38230E-02    0.64066E-04    0.46542E-04    0.36107E-03
  1329    0.38108E-02    0.63843E-04    0.46458E-04    0.35903E-03
  1330    0.37984E-02    0.63627E-04    0.46375E-04    0.35701E-03
  1331    0.37860E-02    0.63418E-04    0.46292E-04    0.35500E-03
  1332    0.37734E-02    0.63214E-04    0.46210E-04    0.35301E-03
  1333    0.37607E-02    0.63018E-04    0.46128E-04    0.35103E-03
  1334    0.37480E-02    0.62828E-04    0.46046E-04    0.34908E-03
  1335    0.37351E-02    0.62645E-04    0.45965E-04    0.34715E-03
  1336    0.37222E-02    0.62468E-04    0.45884E-04    0.34525E-03
  1337    0.37092E-02    0.62299E-04    0.45803E-04    0.34337E-03
  1338    0.36962E-02    0.62136E-04    0.45723E-04    0.34152E-03
  1339    0.36831E-02    0.61980E-04    0.45642E-04    0.33970E-03
  1340    0.36700E-02    0.61831E-04    0.45562E-04    0.33792E-03
  1341    0.36568E-02    0.61689E-04    0.45482E-04    0.33617E-03
  1342    0.36437E-02    0.61554E-04    0.45402E-04    0.33446E-03
  1343    0.36305E-02    0.61427E-04    0.45322E-04    0.33279E-03
  1344    0.36173E-02    0.61306E-04    0.45242E-04    0.33116E-03
  1345    0.36041E-02    0.61193E-04    0.45162E-04    0.32957E-03
  1346    0.35910E-02    0.61087E-04    0.45083E-04    0.32803E-03
  1347    0.35779E-02    0.60988E-04    0.45003E-04    0.32653E-03
  1348    0.35648E-02    0.60897E-04    0.44923E-04    0.32509E-03
  1349    0.35517E-02    0.60813E-04    0.44843E-04    0.32370E-03
