#    L    TT             EE             BB             TE          
  3370    0.10767E+02    0.28841E+00    0.14442E-05   -0.49641E+00
  3371    0.10733E+02    0.28739E+00    0.14419E-05   -0.48970E+00
  3372    0.10698E+02    0.28640E+00    0.14396E-05   -0.48302E+00
  3373    0.10663E+02    0.28545E+00    0.14374E-05   -0.47639E+00
  3374    0.10628E+02    0.28452E+00    0.14351E-05   -0.46982E+00
  3375    0.10592E+02    0.28363E+00    0.14329E-05   -0.46328E+00
  3376    0.10556E+02    0.28277E+00    0.14306E-05   -0.45679E+00
  3377    0.10520E+02    0.28193E+00    0.14284E-05   -0.45035E+00
  3378    0.10485E+02    0.28113E+00    0.14262E-05   -0.44396E+00
  3379    0.10449E+02    0.28036E+00    0.14239E-05   -0.43763E+00
  3380    0.10412E+02    0.27961E+00    0.14217E-05   -0.43136E+00
  3381    0.10377E+02    0.27891E+00    0.14195E-05   -0.42514E+00
  3382    0.10340E+02    0.27823E+00    0.14172E-05   -0.41898E+00
  3383    0.10303E+02    0.27758E+00    0.14150E-05   -0.41288E+00
  3384    0.10266E+02    0.27695E+00    0.14128E-05   -0.40683E+00
  3385    0.10229E+02    0.27636E+00    0.14106E-05   -0.40086E+00
  3386    0.10192E+02    0.27580E+00    0.14084E-05   -0.39494E+00
  3387    0.10155E+02    0.27527E+00    0.14061E-05   -0.38908E+00
  3388    0.10117E+02    0.27476E+00    0.14039E-05   -0.38331E+00
  3389    0.10078E+02    0.27428E+00    0.14017E-05   -0.37759E+00
  3390    0.10041E+02    0.27383E+00    0.13995E-05   -0.37195E+00
  3391    0.10005E+02    0.27341E+00    0.13973E-05   -0.36638E+00
  3392    0.99664E+01    0.27302E+00    0.13951E-05   -0.36087E+00
  3393    0.99287E+01    0.27264E+00    0.13929E-05   -0.35544E+00
  3394    0.98902E+01    0.27231E+00    0.13907E-05   -0.35008E+00
  3395    0.98532E+01    0.27199E+00    0.13886E-05   -0.34480E+00
  3396    0.98146E+01    0.27172E+00    0.13864E-05   -0.33959E+00
  3397    0.97760E+01    0.27145E+00    0.13842E-05   -0.33447E+00
  3398    0.97373E+01    0.27122E+00    0.13820E-05   -0.32942E+00
  3399    0.96993E+01    0.27101E+00    0.13798E-05   -0.32444E+00
  3400    0.96605E+01    0.27082E+00    0.13777E-05   -0.31956E+00
  3401    0.96225E+01    0.27067E+00    0.13755E-05   -0.31474E+00
  3402    0.95843E+01    0.27053E+00    0.13733E-05   -0.31002E+00
  3403    0.95447E+01    0.27041E+00    0.13712E-05   -0.30536E+00
  3404    0.95057E+01    0.27032E+00    0.13690E-05   -0.30080E+00
  3405    0.94667E+01    0.27025E+00    0.13668E-05   -0.29632E+00
  3406    0.94284E+01    0.27021E+00    0.13647E-05   -0.29193E+00
  3407    0.93900E+01    0.27019E+00    0.13625E-05   -0.28762E+00
  3408    0.93509E+01    0.27018E+00    0.13604E-05   -0.28339E+00
  3409    0.93117E+01    0.27020E+00    0.13582E-05   -0.27926E+00
  3410    0.92732E+01    0.27025E+00    0.13561E-05   -0.27521E+00
  3411    0.92339E+01    0.27031E+00    0.13540E-05   -0.27124E+00
  3412    0.91953E+01    0.27040E+00    0.13518E-05   -0.26735E+00
  3413    0.91559E+01    0.27049E+00    0.13497E-05   -0.26357E+00
  3414    0.91180E+01    0.27061E+00    0.13476E-05   -0.25988E+00
  3415    0.90785E+01    0.27074E+00    0.13454E-05   -0.25627E+00
  3416    0.90405E+01    0.27090E+00    0.13433E-05   -0.25275E+00
  3417    0.90010E+01    0.27107E+00    0.13412E-05   -0.24932E+00
  3418    0.89629E+01    0.27126E+00    0.13391E-05   -0.24599E+00
  3419    0.89247E+01    0.27148E+00    0.13369E-05   -0.24274E+00
  3420    0.88858E+01    0.27169E+00    0.13348E-05   -0.23958E+00
  3421    0.88476E+01    0.27193E+00    0.13327E-05   -0.23652E+00
  3422    0.88093E+01    0.27218E+00    0.13306E-05   -0.23355E+00
  3423    0.87710E+01    0.27245E+00    0.13285E-05   -0.23066E+00
  3424    0.87327E+01    0.27273E+00    0.13264E-05   -0.22787E+00
  3425    0.86951E+01    0.27304E+00    0.13243E-05   -0.22518E+00
  3426    0.86567E+01    0.27334E+00    0.13222E-05   -0.22256E+00
  3427    0.86190E+01    0.27365E+00    0.13201E-05   -0.22005E+00
  3428    0.85812E+01    0.27399E+00    0.13180E-05   -0.21762E+00
  3429    0.85434E+01    0.27433E+00    0.13159E-05   -0.21529E+00
  3430    0.85049E+01    0.27469E+00    0.13138E-05   -0.21305E+00
  3431    0.84671E+01    0.27506E+00    0.13118E-05   -0.21090E+00
  3432    0.84307E+01    0.27543E+00    0.13097E-05   -0.20882E+00
  3433    0.83935E+01    0.27582E+00    0.13076E-05   -0.20686E+00
  3434    0.83556E+01    0.27622E+00    0.13055E-05   -0.20499E+00
  3435    0.83191E+01    0.27662E+00    0.13035E-05   -0.20320E+00
  3436    0.82825E+01    0.27703E+00    0.13014E-05   -0.20150E+00
  3437    0.82460E+01    0.27745E+00    0.12993E-05   -0.19989E+00
  3438    0.82094E+01    0.27788E+00    0.12973E-05   -0.19836E+00
  3439    0.81735E+01    0.27832E+00    0.12952E-05   -0.19695E+00
  3440    0.81376E+01    0.27876E+00    0.12931E-05   -0.19561E+00
  3441    0.81017E+01    0.27921E+00    0.12911E-05   -0.19436E+00
  3442    0.80658E+01    0.27967E+00    0.12890E-05   -0.19320E+00
  3443    0.80298E+01    0.28012E+00    0.12870E-05   -0.19211E+00
  3444    0.79945E+01    0.28059E+00    0.12849E-05   -0.19112E+00
  3445    0.79592E+01    0.28105E+00    0.12829E-05   -0.19022E+00
  3446    0.79239E+01    0.28152E+00    0.12809E-05   -0.18941E+00
  3447    0.78893E+01    0.28199E+00    0.12788E-05   -0.18868E+00
  3448    0.78546E+01    0.28247E+00    0.12768E-05   -0.18803E+00
  3449    0.78207E+01    0.28295E+00    0.12748E-05   -0.18747E+00
  3450    0.77868E+01    0.28343E+00    0.12727E-05   -0.18698E+00
  3451    0.77521E+01    0.28391E+00    0.12707E-05   -0.18660E+00
  3452    0.77181E+01    0.28439E+00    0.12687E-05   -0.18629E+00
  3453    0.76856E+01    0.28487E+00    0.12667E-05   -0.18606E+00
  3454    0.76515E+01    0.28535E+00    0.12646E-05   -0.18590E+00
  3455    0.76182E+01    0.28584E+00    0.12626E-05   -0.18583E+00
  3456    0.75858E+01    0.28631E+00    0.12606E-05   -0.18583E+00
  3457    0.75528E+01    0.28678E+00    0.12586E-05   -0.18592E+00
  3458    0.75205E+01    0.28727E+00    0.12566E-05   -0.18607E+00
  3459    0.74875E+01    0.28774E+00    0.12546E-05   -0.18631E+00
  3460    0.74554E+01    0.28822E+00    0.12526E-05   -0.18662E+00
  3461    0.74241E+01    0.28868E+00    0.12506E-05   -0.18699E+00
  3462    0.73921E+01    0.28914E+00    0.12486E-05   -0.18746E+00
  3463    0.73609E+01    0.28960E+00    0.12466E-05   -0.18798E+00
  3464    0.73300E+01    0.29006E+00    0.12446E-05   -0.18859E+00
  3465    0.72993E+01    0.29051E+00    0.12426E-05   -0.18925E+00
  3466    0.72691E+01    0.29095E+00    0.12406E-05   -0.18997E+00
  3467    0.72390E+01    0.29140E+00    0.12387E-05   -0.19078E+00
  3468    0.72092E+01    0.29182E+00    0.12367E-05   -0.19164E+00
  3469    0.71796E+01    0.29224E+00    0.12347E-05   -0.19257E+00
  3470    0.71504E+01    0.29268E+00    0.12327E-05   -0.19358E+00
  3471    0.71213E+01    0.29309E+00    0.12307E-05   -0.19463E+00
  3472    0.70924E+01    0.29349E+00    0.12288E-05   -0.19576E+00
  3473    0.70637E+01    0.29388E+00    0.12268E-05   -0.19693E+00
  3474    0.70355E+01    0.29427E+00    0.12248E-05   -0.19816E+00
  3475    0.70073E+01    0.29464E+00    0.12229E-05   -0.19944E+00
  3476    0.69796E+01    0.29501E+00    0.12209E-05   -0.20079E+00
  3477    0.69520E+01    0.29537E+00    0.12190E-05   -0.20219E+00
  3478    0.69249E+01    0.29571E+00    0.12170E-05   -0.20365E+00
  3479    0.68980E+01    0.29605E+00    0.12151E-05   -0.20516E+00
  3480    0.68714E+01    0.29637E+00    0.12131E-05   -0.20673E+00
  3481    0.68450E+01    0.29669E+00    0.12112E-05   -0.20834E+00
  3482    0.68190E+01    0.29700E+00    0.12092E-05   -0.21000E+00
  3483    0.67933E+01    0.29729E+00    0.12073E-05   -0.21170E+00
  3484    0.67678E+01    0.29757E+00    0.12053E-05   -0.21345E+00
  3485    0.67427E+01    0.29784E+00    0.12034E-05   -0.21525E+00
  3486    0.67178E+01    0.29809E+00    0.12015E-05   -0.21710E+00
  3487    0.66933E+01    0.29834E+00    0.11996E-05   -0.21898E+00
  3488    0.66689E+01    0.29857E+00    0.11976E-05   -0.22091E+00
  3489    0.66449E+01    0.29879E+00    0.11957E-05   -0.22286E+00
  3490    0.66212E+01    0.29900E+00    0.11938E-05   -0.22486E+00
  3491    0.65978E+01    0.29918E+00    0.11919E-05   -0.22690E+00
  3492    0.65746E+01    0.29934E+00    0.11899E-05   -0.22899E+00
  3493    0.65519E+01    0.29950E+00    0.11880E-05   -0.23109E+00
  3494    0.65293E+01    0.29966E+00    0.11861E-05   -0.23323E+00
  3495    0.65071E+01    0.29978E+00    0.11842E-05   -0.23540E+00
  3496    0.64851E+01    0.29990E+00    0.11823E-05   -0.23760E+00
  3497    0.64635E+01    0.30000E+00    0.11804E-05   -0.23984E+00
  3498    0.64421E+01    0.30008E+00    0.11785E-05   -0.24209E+00
  3499    0.64210E+01    0.30016E+00    0.11766E-05   -0.24438E+00
  3500    0.64002E+01    0.30020E+00    0.11747E-05   -0.24669E+00
  3501    0.63797E+01    0.30023E+00    0.11728E-05   -0.24902E+00
  3502    0.63594E+01    0.30026E+00    0.11709E-05   -0.25138E+00
  3503    0.63396E+01    0.30028E+00    0.11690E-05   -0.25376E+00
  3504    0.63199E+01    0.30024E+00    0.11671E-05   -0.25616E+00
  3505    0.63006E+01    0.30021E+00    0.11652E-05   -0.25857E+00
  3506    0.62816E+01    0.30018E+00    0.11634E-05   -0.26100E+00
  3507    0.62627E+01    0.30012E+00    0.11615E-05   -0.26346E+00
  3508    0.62441E+01    0.30005E+00    0.11596E-05   -0.26592E+00
  3509    0.62259E+01    0.29995E+00    0.11577E-05   -0.26839E+00
  3510    0.62080E+01    0.29984E+00    0.11559E-05   -0.27088E+00
  3511    0.61903E+01    0.29972E+00    0.11540E-05   -0.27337E+00
  3512    0.61729E+01    0.29957E+00    0.11521E-05   -0.27587E+00
  3513    0.61557E+01    0.29941E+00    0.11503E-05   -0.27838E+00
  3514    0.61390E+01    0.29922E+00    0.11484E-05   -0.28089E+00
  3515    0.61223E+01    0.29903E+00    0.11465E-05   -0.28340E+00
  3516    0.61061E+01    0.29881E+00    0.11447E-05   -0.28593E+00
  3517    0.60900E+01    0.29857E+00    0.11428E-05   -0.28845E+00
  3518    0.60742E+01    0.29831E+00    0.11410E-05   -0.29096E+00
  3519    0.60587E+01    0.29804E+00    0.11391E-05   -0.29349E+00
  3520    0.60435E+01    0.29775E+00    0.11373E-05   -0.29600E+00
  3521    0.60285E+01    0.29744E+00    0.11354E-05   -0.29852E+00
  3522    0.60137E+01    0.29712E+00    0.11336E-05   -0.30102E+00
  3523    0.59992E+01    0.29678E+00    0.11318E-05   -0.30352E+00
  3524    0.59849E+01    0.29642E+00    0.11299E-05   -0.30602E+00
  3525    0.59710E+01    0.29604E+00    0.11281E-05   -0.30850E+00
  3526    0.59571E+01    0.29565E+00    0.11263E-05   -0.31098E+00
  3527    0.59435E+01    0.29524E+00    0.11244E-05   -0.31344E+00
  3528    0.59303E+01    0.29480E+00    0.11226E-05   -0.31589E+00
  3529    0.59173E+01    0.29436E+00    0.11208E-05   -0.31833E+00
  3530    0.59043E+01    0.29390E+00    0.11189E-05   -0.32074E+00
  3531    0.58918E+01    0.29341E+00    0.11171E-05   -0.32315E+00
  3532    0.58794E+01    0.29291E+00    0.11153E-05   -0.32554E+00
  3533    0.58672E+01    0.29240E+00    0.11135E-05   -0.32791E+00
  3534    0.58553E+01    0.29186E+00    0.11117E-05   -0.33026E+00
  3535    0.58436E+01    0.29132E+00    0.11099E-05   -0.33259E+00
  3536    0.58321E+01    0.29074E+00    0.11081E-05   -0.33489E+00
  3537    0.58208E+01    0.29016E+00    0.11063E-05   -0.33717E+00
  3538    0.58099E+01    0.28954E+00    0.11044E-05   -0.33944E+00
  3539    0.57990E+01    0.28891E+00    0.11026E-05   -0.34167E+00
  3540    0.57883E+01    0.28828E+00    0.11008E-05   -0.34388E+00
  3541    0.57779E+01    0.28761E+00    0.10991E-05   -0.34605E+00
  3542    0.57676E+01    0.28695E+00    0.10973E-05   -0.34820E+00
  3543    0.57576E+01    0.28626E+00    0.10955E-05   -0.35033E+00
  3544    0.57478E+01    0.28555E+00    0.10937E-05   -0.35243E+00
  3545    0.57381E+01    0.28483E+00    0.10919E-05   -0.35452E+00
  3546    0.57286E+01    0.28409E+00    0.10901E-05   -0.35656E+00
  3547    0.57193E+01    0.28334E+00    0.10883E-05   -0.35855E+00
  3548    0.57101E+01    0.28257E+00    0.10865E-05   -0.36053E+00
  3549    0.57012E+01    0.28178E+00    0.10848E-05   -0.36246E+00
  3550    0.56924E+01    0.28099E+00    0.10830E-05   -0.36437E+00
  3551    0.56837E+01    0.28017E+00    0.10812E-05   -0.36624E+00
  3552    0.56754E+01    0.27933E+00    0.10794E-05   -0.36807E+00
  3553    0.56670E+01    0.27849E+00    0.10777E-05   -0.36986E+00
  3554    0.56589E+01    0.27763E+00    0.10759E-05   -0.37162E+00
  3555    0.56509E+01    0.27675E+00    0.10742E-05   -0.37334E+00
  3556    0.56431E+01    0.27585E+00    0.10724E-05   -0.37502E+00
  3557    0.56354E+01    0.27496E+00    0.10706E-05   -0.37666E+00
  3558    0.56278E+01    0.27403E+00    0.10689E-05   -0.37825E+00
  3559    0.56205E+01    0.27311E+00    0.10671E-05   -0.37981E+00
  3560    0.56131E+01    0.27216E+00    0.10654E-05   -0.38133E+00
  3561    0.56060E+01    0.27120E+00    0.10636E-05   -0.38280E+00
  3562    0.55990E+01    0.27023E+00    0.10619E-05   -0.38424E+00
  3563    0.55921E+01    0.26925E+00    0.10601E-05   -0.38563E+00
  3564    0.55854E+01    0.26826E+00    0.10584E-05   -0.38698E+00
  3565    0.55787E+01    0.26724E+00    0.10566E-05   -0.38828E+00
  3566    0.55721E+01    0.26622E+00    0.10549E-05   -0.38953E+00
  3567    0.55657E+01    0.26518E+00    0.10532E-05   -0.39074E+00
  3568    0.55593E+01    0.26414E+00    0.10514E-05   -0.39190E+00
  3569    0.55531E+01    0.26309E+00    0.10497E-05   -0.39302E+00
  3570    0.55470E+01    0.26202E+00    0.10480E-05   -0.39409E+00
  3571    0.55409E+01    0.26094E+00    0.10463E-05   -0.39512E+00
  3572    0.55348E+01    0.25986E+00    0.10445E-05   -0.39609E+00
  3573    0.55289E+01    0.25876E+00    0.10428E-05   -0.39702E+00
  3574    0.55231E+01    0.25765E+00    0.10411E-05   -0.39791E+00
  3575    0.55174E+01    0.25654E+00    0.10394E-05   -0.39873E+00
  3576    0.55118E+01    0.25541E+00    0.10377E-05   -0.39952E+00
  3577    0.55062E+01    0.25427E+00    0.10359E-05   -0.40025E+00
  3578    0.55006E+01    0.25314E+00    0.10342E-05   -0.40095E+00
  3579    0.54951E+01    0.25199E+00    0.10325E-05   -0.40158E+00
  3580    0.54897E+01    0.25082E+00    0.10308E-05   -0.40218E+00
  3581    0.54843E+01    0.24966E+00    0.10291E-05   -0.40271E+00
  3582    0.54790E+01    0.24848E+00    0.10274E-05   -0.40320E+00
  3583    0.54737E+01    0.24729E+00    0.10257E-05   -0.40364E+00
  3584    0.54685E+01    0.24610E+00    0.10240E-05   -0.40403E+00
  3585    0.54633E+01    0.24490E+00    0.10223E-05   -0.40437E+00
  3586    0.54582E+01    0.24370E+00    0.10206E-05   -0.40466E+00
  3587    0.54530E+01    0.24249E+00    0.10189E-05   -0.40490E+00
  3588    0.54479E+01    0.24127E+00    0.10172E-05   -0.40508E+00
  3589    0.54429E+01    0.24005E+00    0.10156E-05   -0.40522E+00
  3590    0.54379E+01    0.23883E+00    0.10139E-05   -0.40532E+00
  3591    0.54329E+01    0.23759E+00    0.10122E-05   -0.40535E+00
  3592    0.54280E+01    0.23636E+00    0.10105E-05   -0.40534E+00
  3593    0.54229E+01    0.23512E+00    0.10088E-05   -0.40527E+00
  3594    0.54179E+01    0.23388E+00    0.10072E-05   -0.40515E+00
  3595    0.54129E+01    0.23263E+00    0.10055E-05   -0.40499E+00
  3596    0.54079E+01    0.23137E+00    0.10038E-05   -0.40475E+00
  3597    0.54030E+01    0.23012E+00    0.10021E-05   -0.40450E+00
  3598    0.53980E+01    0.22886E+00    0.10005E-05   -0.40419E+00
  3599    0.53930E+01    0.22760E+00    0.99882E-06   -0.40381E+00
  3600    0.53880E+01    0.22633E+00    0.99716E-06   -0.40342E+00
  3601    0.53830E+01    0.22507E+00    0.99550E-06   -0.40297E+00
  3602    0.53780E+01    0.22381E+00    0.99384E-06   -0.40246E+00
  3603    0.53729E+01    0.22253E+00    0.99218E-06   -0.40190E+00
  3604    0.53678E+01    0.22126E+00    0.99053E-06   -0.40130E+00
  3605    0.53628E+01    0.21999E+00    0.98888E-06   -0.40064E+00
  3606    0.53577E+01    0.21872E+00    0.98723E-06   -0.39994E+00
  3607    0.53525E+01    0.21745E+00    0.98558E-06   -0.39919E+00
  3608    0.53474E+01    0.21618E+00    0.98394E-06   -0.39840E+00
  3609    0.53422E+01    0.21490E+00    0.98230E-06   -0.39756E+00
  3610    0.53370E+01    0.21363E+00    0.98066E-06   -0.39667E+00
  3611    0.53316E+01    0.21237E+00    0.97902E-06   -0.39573E+00
  3612    0.53263E+01    0.21109E+00    0.97738E-06   -0.39476E+00
  3613    0.53209E+01    0.20982E+00    0.97575E-06   -0.39374E+00
  3614    0.53156E+01    0.20856E+00    0.97412E-06   -0.39268E+00
  3615    0.53101E+01    0.20729E+00    0.97249E-06   -0.39157E+00
  3616    0.53046E+01    0.20603E+00    0.97086E-06   -0.39041E+00
  3617    0.52990E+01    0.20477E+00    0.96923E-06   -0.38923E+00
  3618    0.52934E+01    0.20351E+00    0.96761E-06   -0.38799E+00
  3619    0.52878E+01    0.20225E+00    0.96599E-06   -0.38672E+00
  3620    0.52821E+01    0.20100E+00    0.96437E-06   -0.38540E+00
  3621    0.52763E+01    0.19976E+00    0.96275E-06   -0.38404E+00
  3622    0.52704E+01    0.19852E+00    0.96114E-06   -0.38265E+00
  3623    0.52645E+01    0.19728E+00    0.95952E-06   -0.38121E+00
  3624    0.52584E+01    0.19604E+00    0.95791E-06   -0.37974E+00
  3625    0.52523E+01    0.19482E+00    0.95631E-06   -0.37823E+00
  3626    0.52462E+01    0.19360E+00    0.95470E-06   -0.37668E+00
  3627    0.52400E+01    0.19238E+00    0.95309E-06   -0.37509E+00
  3628    0.52337E+01    0.19116E+00    0.95149E-06   -0.37348E+00
  3629    0.52273E+01    0.18996E+00    0.94989E-06   -0.37182E+00
  3630    0.52209E+01    0.18876E+00    0.94829E-06   -0.37013E+00
  3631    0.52143E+01    0.18756E+00    0.94670E-06   -0.36840E+00
  3632    0.52076E+01    0.18637E+00    0.94510E-06   -0.36665E+00
  3633    0.52010E+01    0.18519E+00    0.94351E-06   -0.36486E+00
  3634    0.51942E+01    0.18401E+00    0.94192E-06   -0.36304E+00
  3635    0.51873E+01    0.18284E+00    0.94033E-06   -0.36120E+00
  3636    0.51804E+01    0.18169E+00    0.93875E-06   -0.35931E+00
  3637    0.51733E+01    0.18052E+00    0.93717E-06   -0.35740E+00
  3638    0.51662E+01    0.17938E+00    0.93558E-06   -0.35546E+00
  3639    0.51590E+01    0.17825E+00    0.93400E-06   -0.35349E+00
  3640    0.51517E+01    0.17712E+00    0.93243E-06   -0.35149E+00
  3641    0.51443E+01    0.17600E+00    0.93085E-06   -0.34947E+00
  3642    0.51367E+01    0.17489E+00    0.92928E-06   -0.34741E+00
  3643    0.51292E+01    0.17379E+00    0.92771E-06   -0.34534E+00
  3644    0.51214E+01    0.17269E+00    0.92614E-06   -0.34324E+00
  3645    0.51136E+01    0.17162E+00    0.92457E-06   -0.34112E+00
  3646    0.51057E+01    0.17054E+00    0.92301E-06   -0.33897E+00
  3647    0.50978E+01    0.16947E+00    0.92144E-06   -0.33680E+00
  3648    0.50897E+01    0.16842E+00    0.91988E-06   -0.33461E+00
  3649    0.50816E+01    0.16737E+00    0.91832E-06   -0.33239E+00
  3650    0.50733E+01    0.16633E+00    0.91677E-06   -0.33017E+00
  3651    0.50650E+01    0.16531E+00    0.91521E-06   -0.32791E+00
  3652    0.50565E+01    0.16429E+00    0.91366E-06   -0.32564E+00
  3653    0.50479E+01    0.16329E+00    0.91211E-06   -0.32335E+00
  3654    0.50393E+01    0.16228E+00    0.91056E-06   -0.32105E+00
  3655    0.50304E+01    0.16130E+00    0.90901E-06   -0.31873E+00
  3656    0.50216E+01    0.16033E+00    0.90747E-06   -0.31639E+00
  3657    0.50126E+01    0.15937E+00    0.90592E-06   -0.31404E+00
  3658    0.50036E+01    0.15842E+00    0.90438E-06   -0.31168E+00
  3659    0.49944E+01    0.15747E+00    0.90284E-06   -0.30930E+00
  3660    0.49851E+01    0.15655E+00    0.90131E-06   -0.30691E+00
  3661    0.49757E+01    0.15563E+00    0.89977E-06   -0.30451E+00
  3662    0.49663E+01    0.15473E+00    0.89824E-06   -0.30210E+00
  3663    0.49567E+01    0.15383E+00    0.89671E-06   -0.29968E+00
  3664    0.49470E+01    0.15295E+00    0.89518E-06   -0.29726E+00
